title,company,location,link,salary,job_type,time_posted,skills,category,scraped_date,source
Manager - Social Media,Navi,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/manager-social-media-at-navi-4264303357,Not specified,Not specified,3 weeks ago,go,marketing,2025-08-20,LinkedIn
Digital Head – Central Content,Zee Entertainment Enterprises Limited,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/digital-head-%E2%80%93-central-content-at-zee-entertainment-enterprises-limited-4288382443,Not specified,Not specified,23 hours ago,go,other,2025-08-20,LinkedIn
Social Media Marketing Specialist,Varun Digital Media,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/social-media-marketing-specialist-at-varun-digital-media-4284788725,Not specified,Not specified,2 days ago,go,marketing,2025-08-20,LinkedIn
Trade Marketing Executive - LHA (South),Bacardi,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/trade-marketing-executive-lha-south-at-bacardi-4261004078,Not specified,Not specified,5 days ago,go,marketing,2025-08-20,LinkedIn
Executive - Social Media (Tribevibe),BookMyShow,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/executive-social-media-tribevibe-at-bookmyshow-4283517149,Not specified,Not specified,1 week ago,go,marketing,2025-08-20,LinkedIn
"Consumer Marketing Manager, APAC",Meta,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/consumer-marketing-manager-apac-at-meta-4276244910,Not specified,Not specified,2 weeks ago,go,marketing,2025-08-20,LinkedIn
SEO Manager,airtel,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/seo-manager-at-airtel-4281001857,Not specified,Not specified,1 week ago,go,marketing,2025-08-20,LinkedIn
"Digital Marketing Strategist, gTech",Google,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/digital-marketing-strategist-gtech-at-google-4288033898,Not specified,Not specified,21 hours ago,go,marketing,2025-08-20,LinkedIn
Brand Manager,HealthKart,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/brand-manager-at-healthkart-4279450938,Not specified,Not specified,1 week ago,go,management,2025-08-20,LinkedIn
Digital Marketing Executive,Vedantu,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/digital-marketing-executive-at-vedantu-4279276903,Not specified,Not specified,2 weeks ago,go,marketing,2025-08-20,LinkedIn
Creative Trainee,FCB Kinnect,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/creative-trainee-at-fcb-kinnect-4273895499,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Digital Manager,Larsen & Toubro,"Chorasi, Gujarat, India",https://in.linkedin.com/jobs/view/digital-manager-at-larsen-toubro-4274576280,Not specified,Not specified,5 days ago,go,management,2025-08-20,LinkedIn
Internal Communications Executive,Deloitte,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/internal-communications-executive-at-deloitte-4279445835,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Assistant Manager - Digital Marketing,Larsen & Toubro,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/assistant-manager-digital-marketing-at-larsen-toubro-4287440568,Not specified,Not specified,3 days ago,go,marketing,2025-08-20,LinkedIn
Senior Brand Executive,Danone,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/senior-brand-executive-at-danone-4278758997,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Digital Marketing Manager,Danone,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/digital-marketing-manager-at-danone-4268872802,Not specified,Not specified,3 weeks ago,go,marketing,2025-08-20,LinkedIn
Search Ads 360 Specialist,Google,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/search-ads-360-specialist-at-google-4263116887,Not specified,Not specified,2 hours ago,go,other,2025-08-20,LinkedIn
Search Specialist,Google,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/search-specialist-at-google-4271324313,Not specified,Not specified,6 days ago,go,other,2025-08-20,LinkedIn
"Media and Entertainment Marketing Manager, Play Apps Go-To-Market",Google,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/media-and-entertainment-marketing-manager-play-apps-go-to-market-at-google-4273283885,Not specified,Not specified,1 day ago,go,marketing,2025-08-20,LinkedIn
Social Media Manager,redBus,"Bangalore Urban, Karnataka, India",https://in.linkedin.com/jobs/view/social-media-manager-at-redbus-4270725959,Not specified,Not specified,4 weeks ago,go,marketing,2025-08-20,LinkedIn
Trainee - Social Media,BookMyShow,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/trainee-social-media-at-bookmyshow-4277523908,Not specified,Not specified,2 weeks ago,go,marketing,2025-08-20,LinkedIn
Senior Executive - Influencer Marketing,Nykaa,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-executive-influencer-marketing-at-nykaa-4271319550,Not specified,Not specified,3 weeks ago,go,marketing,2025-08-20,LinkedIn
Digital Campaign Marketing Internship,HDFC securities,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/digital-campaign-marketing-internship-at-hdfc-securities-4277368921,Not specified,Not specified,2 weeks ago,go,marketing,2025-08-20,LinkedIn
Digital Marketing Intern,Razorpay,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/digital-marketing-intern-at-razorpay-4280084483,Not specified,Not specified,2 weeks ago,go,marketing,2025-08-20,LinkedIn
Social Media Strategist,NxtWave,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/social-media-strategist-at-nxtwave-4278108123,Not specified,Not specified,2 weeks ago,go,marketing,2025-08-20,LinkedIn
"Search Specialist, Ads Solutions",Google,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/search-specialist-ads-solutions-at-google-4263167970,Not specified,Not specified,2 hours ago,go,other,2025-08-20,LinkedIn
Growth Manager,Airtel Digital,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/growth-manager-at-airtel-digital-4268523541,Not specified,Not specified,4 weeks ago,go,management,2025-08-20,LinkedIn
Social Media Specialist,NxtWave,"Mangaluru, Karnataka, India",https://in.linkedin.com/jobs/view/social-media-specialist-at-nxtwave-4286877164,Not specified,Not specified,3 days ago,go,marketing,2025-08-20,LinkedIn
"SBS - Assistant Brand Manager, Home",Amazon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/sbs-assistant-brand-manager-home-at-amazon-4268626419,Not specified,Not specified,1 week ago,go,management,2025-08-20,LinkedIn
Copywriter,FCB Kinnect,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/copywriter-at-fcb-kinnect-4278028488,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Copywriter,upGrad,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/copywriter-at-upgrad-4273595797,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Customer Experience Content Writer,PhonePe,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/customer-experience-content-writer-at-phonepe-4284430728,Not specified,Not specified,6 days ago,go,other,2025-08-20,LinkedIn
Copywriter,NxtWave,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/copywriter-at-nxtwave-4275097435,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Copywriter,Schbang,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/copywriter-at-schbang-4270165569,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Content Lead,Swiggy,"Kolkata, West Bengal, India",https://in.linkedin.com/jobs/view/content-lead-at-swiggy-4281598825,Not specified,Not specified,1 week ago,go,management,2025-08-20,LinkedIn
Senior Content Writer,Capgemini,"Bangalore Rural, Karnataka, India",https://in.linkedin.com/jobs/view/senior-content-writer-at-capgemini-4277360223,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
English Editor/ Scripting Editor,Deluxe,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/english-editor-scripting-editor-at-deluxe-4283339358,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Copywriter,SoCheers,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/copywriter-at-socheers-4276722297,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
"English Editor (Bangalore, India)",Deluxe,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/english-editor-bangalore-india-at-deluxe-3916875662,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Internship - Content Writing,PW (PhysicsWallah),"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/internship-content-writing-at-pw-physicswallah-4278050896,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Content Writer,WovV Technologies,"Vadodara, Gujarat, India",https://in.linkedin.com/jobs/view/content-writer-at-wovv-technologies-4141187961,Not specified,Not specified,6 months ago,go,other,2025-08-20,LinkedIn
Copy Writer,Furlenco,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/copy-writer-at-furlenco-4277187843,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
"Content Writing Internship in Delhi, Gurgaon, Noida",Raksha Group,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/content-writing-internship-in-delhi-gurgaon-noida-at-raksha-group-4281435083,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Script Writer,Pocket FM,India,https://in.linkedin.com/jobs/view/script-writer-at-pocket-fm-4283745633,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Copywriter,Stirred Creative,"Bangalore Urban, Karnataka, India",https://in.linkedin.com/jobs/view/copywriter-at-stirred-creative-4257842860,Not specified,Not specified,1 month ago,go,other,2025-08-20,LinkedIn
Technical Writer,Capgemini,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/technical-writer-at-capgemini-4277387638,Not specified,Not specified,1 day ago,go,other,2025-08-20,LinkedIn
Content Lead,Swiggy,"Ahmedabad, Gujarat, India",https://in.linkedin.com/jobs/view/content-lead-at-swiggy-4281599807,Not specified,Not specified,1 week ago,go,management,2025-08-20,LinkedIn
Copywriter,Schbang,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/copywriter-at-schbang-4284797975,Not specified,Not specified,1 day ago,go,other,2025-08-20,LinkedIn
Technical Writer,Google,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/technical-writer-at-google-4262554867,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Junior Editor,Wisdom,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/junior-editor-at-wisdom-4281032148,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Content Writer,Pocket FM,"Bangalore Urban, Karnataka, India",https://in.linkedin.com/jobs/view/content-writer-at-pocket-fm-4276248273,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Associate - Content Writer,PW (PhysicsWallah),"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/associate-content-writer-at-pw-physicswallah-4276987728,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Technical Writer,Capgemini,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/technical-writer-at-capgemini-4277388665,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
"Content Writing Internship in Delhi, Gurgaon, Noida",Raksha Group,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/content-writing-internship-in-delhi-gurgaon-noida-at-raksha-group-4281432704,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
"Content Writing Internship in Delhi, Gurgaon, Noida",Raksha Group,"Delhi, India",https://in.linkedin.com/jobs/view/content-writing-internship-in-delhi-gurgaon-noida-at-raksha-group-4281429956,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Associate Digital Editor (Condé Nast Traveller),Condé Nast India,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/associate-digital-editor-cond%C3%A9-nast-traveller-at-cond%C3%A9-nast-india-4278050937,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Editor & Proofreader - Global Communication,Biocon Biologics,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/editor-proofreader-global-communication-at-biocon-biologics-4270187254,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Copywriter,TING,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/copywriter-at-ting-4280809517,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Copywriter,Havas Creative Network India,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/copywriter-at-havas-creative-network-india-4198247224,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
SEO Content Writer,Varun Digital Media,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/seo-content-writer-at-varun-digital-media-4284789806,Not specified,Not specified,2 days ago,go,marketing,2025-08-20,LinkedIn
Content Writing,Finnovate,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/content-writing-at-finnovate-4281583866,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Editor,Firstsource,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/editor-at-firstsource-4275943406,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
Copy Writer,Interactive Avenues,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/copy-writer-at-interactive-avenues-4284099097,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Content Writer - Mumbai-Maharashtra-India,TELUS Digital,India,https://in.linkedin.com/jobs/view/content-writer-mumbai-maharashtra-india-at-telus-digital-4227266780,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Editor and Proofreader,Biocon Biologics,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/editor-and-proofreader-at-biocon-biologics-4279439925,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Promo Writer,Pocket FM,India,https://in.linkedin.com/jobs/view/promo-writer-at-pocket-fm-4268970288,Not specified,Not specified,4 weeks ago,go,other,2025-08-20,LinkedIn
Social Media Copywriter Intern,TMRW House of Brands,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/social-media-copywriter-intern-at-tmrw-house-of-brands-4272884842,Not specified,Not specified,2 weeks ago,go,marketing,2025-08-20,LinkedIn
Copywriter,Cog Culture,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/copywriter-at-cog-culture-4285757706,Not specified,Not specified,5 days ago,go,other,2025-08-20,LinkedIn
Editor (Freelancer),Soul AI,India,https://in.linkedin.com/jobs/view/editor-freelancer-at-soul-ai-4275383387,Not specified,Not specified,3 weeks ago,go,other,2025-08-20,LinkedIn
Content Writer Intern,Jar,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/content-writer-intern-at-jar-4281249787,Not specified,Not specified,1 week ago,go,other,2025-08-20,LinkedIn
Copywriter,Pepper Content,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/copywriter-at-pepper-content-4278107315,Not specified,Not specified,2 weeks ago,go,other,2025-08-20,LinkedIn
